,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间,
2662,风华苑顶楼跃层内跃套五采光好视野开阔,https://cd.ke.com/ershoufang/19120717710100105142.html,风华苑,https://cd.ke.com/xiaoqu/1611041557414/,360,13734.7,高楼层(共11层),2003年建,4室1厅,262.11平米,南,11,3月前发布,
2663,商鼎国际小区标准套一有装修无按揭无抵押交易方便,https://cd.ke.com/ershoufang/19120617710100203696.html,商鼎国际,https://cd.ke.com/xiaoqu/1611041464969/,85,16460.1,高楼层(共28层),2008年建,1室1厅,51.64,东南,2,3月前发布,
2664,本房三室，中高楼层，采光好，户型方正，对中庭！,https://cd.ke.com/ershoufang/19120617710100197787.html,置信巴厘岛A区,https://cd.ke.com/xiaoqu/3011056147259/,188,21400.1,高楼层(共13层),2008年建,3室2厅,87.85平米,西南,7,3月前发布,
2665,西派城带地暖.新风.楼层佳的套四双卫房,https://cd.ke.com/ershoufang/19120617710100197354.html,西派城,https://cd.ke.com/xiaoqu/1613850559942542/,307,22735.7,中楼层(共14层),2018年建,4室2厅,135.03平米,东南,219,3月前发布,
2666,武侯新城，地铁三号线，九号线旁，标准套三视野开阔,https://cd.ke.com/ershoufang/19120617710100195812.html,首信首御,https://cd.ke.com/xiaoqu/3011056111813/,165,20136.7,中楼层(共17层),2013年建,3室1厅,81.94平米,东南,9,3月前发布,
2667,置信谊苑品质楼盘，低楼层，小区带游泳池，干净整洁,https://cd.ke.com/ershoufang/19120617710100194464.html,双楠谊苑二期A区,https://cd.ke.com/xiaoqu/1611041883113/,70,9884.2,低楼层(共7层),1999年建,1室1厅,70.82,南,64,3月前发布,
2668,兴元嘉园一楼带花园带车位套三。,https://cd.ke.com/ershoufang/19120617710100192911.html,兴元嘉园,https://cd.ke.com/xiaoqu/3011053821974/,150,14308.9,低楼层(共10层),2005年建,3室1厅,104.83平米,东南,34,3月前发布,
2669,人民公园武侯祠锦里电梯小户型,https://cd.ke.com/ershoufang/19120617710100190935.html,一江城花,https://cd.ke.com/xiaoqu/1611061453614/,62,13191.5,高楼层(共7层)1室1厅,,1室1厅,47,南,1,3月前发布,
193,红牌楼北街21号2室1厅东南,https://cd.ke.com/ershoufang/20030817710100160556.html,红牌楼北街21号,https://cd.ke.com/xiaoqu/1611042677066/,80,12176.6,低楼层(共7层),1998年建,2室1厅,65.7,东南,0,5天前发布,
2671,标准套一功能分区配套齐全,https://cd.ke.com/ershoufang/19120617710100187417.html,武新花园,https://cd.ke.com/xiaoqu/1620029939374928/,55,11224.5,中楼层(共11层),2010年建,1室1厅,49,东南,3,3月前发布,
201,锦翠花园南苑2室1厅东南,https://cd.ke.com/ershoufang/20030817710100133598.html,锦翠花园南苑,https://cd.ke.com/xiaoqu/3011056107220/,103,14305.6,中楼层(共6层),2000年建,2室1厅,72,东南,0,5天前发布,
2673,双楠尊邸标准两居室，卧室安静不临街,https://cd.ke.com/ershoufang/19120617710100183124.html,双楠尊邸,https://cd.ke.com/xiaoqu/1611041481079/,210,20167.1,高楼层(共18层),2006年建,2室1厅,104.13平米,东北,0,3月前发布,
2674,中海龙湾半岛紫苑套三精装修楼层适中房子采光好,https://cd.ke.com/ershoufang/19120617710100180690.html,中海龙湾半岛,https://cd.ke.com/xiaoqu/1611041535394/,362,26735.6,低楼层(共18层),2009年建,3室1厅,135.4平米,南,0,3月前发布,
2675,此房满五，户型好，安静不临街，无增值税,https://cd.ke.com/ershoufang/19120617710100180137.html,芳草东街91号,https://cd.ke.com/xiaoqu/1611043039935/,148,13243.8,高楼层(共7层),1999年建,3室2厅,111.75平米,南,14,3月前发布,
2676,地铁口+标准套一+电梯房，4户+不临街,https://cd.ke.com/ershoufang/19120617710100174187.html,长城宜苑,https://cd.ke.com/xiaoqu/3011053654852/,65,13371.7,低楼层(共11层),2000年建,1室1厅,48.61,东南,2,3月前发布,
2677,采光好，清水房，塑造性强，地铁，,https://cd.ke.com/ershoufang/19120617710100170485.html,世豪嘉柏,https://cd.ke.com/xiaoqu/1611061265761/,55,13356,中楼层(共19层),2014年建,1室1厅,41.18,南,0,3月前发布,
2678,武侯伊藤旁龙爪小区标准套三双,https://cd.ke.com/ershoufang/19120617710100169038.html,龙爪小区2号院,https://cd.ke.com/xiaoqu/1611042043990/,125,11882.1,高楼层(共7层),1999年建,3室1厅,105.2平米,东北,3,3月前发布,
213,新巢小区二期2室1厅东南,https://cd.ke.com/ershoufang/20030817710100102194.html,新巢小区二期,https://cd.ke.com/xiaoqu/1611043047960/,98,14932.2,中楼层(共7层),2005年建,2室1厅,65.63,东南,0,5天前发布,
2680,芳草东街93号，户型方正大标间,https://cd.ke.com/ershoufang/19120617710100165353.html,芳草东街93号,https://cd.ke.com/xiaoqu/1611043040049/,66,11245.5,中楼层(共7层),1999年建,1室1厅,58.69,东,13,3月前发布,
2681,07年围合式小区人车分流自带游泳池,https://cd.ke.com/ershoufang/19120617710100165189.html,摩卡筑,https://cd.ke.com/xiaoqu/1611041457073/,150,20908.8,低楼层(共18层),2007年建,2室1厅,71.74平米,东,9,3月前发布,
2682,标准户型，采光好，高楼层，视野开阔,https://cd.ke.com/ershoufang/19120617710100163234.html,维港,https://cd.ke.com/xiaoqu/1611045511840/,105,21920.7,中楼层(共18层),2011年建,1室1厅,47.9,东南,7,3月前发布,
2683,神仙树大院大车位；停车方便；；,https://cd.ke.com/ershoufang/19120617710100162422.html,神仙树大院二期,https://cd.ke.com/xiaoqu/1611043479725/,50,8106.4,地下室(共层),2008年建,1室0厅,61.68,南,0,3月前发布,
2684,置信丽都花园套四+有装修顶跃带花园+装修保养好,https://cd.ke.com/ershoufang/19120617710100161824.html,丽都路8号,https://cd.ke.com/xiaoqu/1610450964591156/,269,15961.5,高楼层(共5层),2004年建,4室2厅,168.53平米,西南东北,39,3月前发布,
2685,鹭岛国际，精装居家三方，户型通透,https://cd.ke.com/ershoufang/19120617710100161364.html,鹭岛国际三期,https://cd.ke.com/xiaoqu/1611043476911/,308,22078.9,低楼层(共16层),2010年建,3室2厅,139.5平米,西南,29,3月前发布,
2686,绿地圣路易名邸，套二单卫，户型方正，采光很好。,https://cd.ke.com/ershoufang/19120617710100158054.html,绿地圣路易名邸二期,https://cd.ke.com/xiaoqu/3011056099924/,155,18284.8,高楼层(共12层),2013年建,2室2厅,84.77平米,南,34,3月前发布,
2687,置信丽都花园城，一楼带前后花园，位置安静,https://cd.ke.com/ershoufang/19120617710100153726.html,置信丽都花园城C区,https://cd.ke.com/xiaoqu/1611057999395/,300,20040.1,低楼层(共13层),2006年建,3室2厅,149.7平米,东,23,3月前发布,
2688,：双楠公寓电梯有装修低总价不临街,https://cd.ke.com/ershoufang/19120617710100152827.html,金科双楠天都,https://cd.ke.com/xiaoqu/1612198884160146/,81,16945.6,中楼层(共17层),2017年建,1室0厅,47.8,东南,1,3月前发布,
2689,龙湾半岛清水洋房一梯一户不临街,https://cd.ke.com/ershoufang/19120617710100149031.html,中海龙湾半岛,https://cd.ke.com/xiaoqu/1611041535394/,660,29564.6,中楼层(共8层),2009年建,4室2厅,223.24平米,东北,3,3月前发布,
2690,二环内置信开发蜀信物业低楼层套三带平台花园,https://cd.ke.com/ershoufang/19120617710100145886.html,园丁园,https://cd.ke.com/xiaoqu/1611042763936/,198,22610.5,低楼层(共7层),2001年建,3室2厅,87.57平米,东,13,3月前发布,
2691,中海锦城小套三，居家装修，户型方正,https://cd.ke.com/ershoufang/19120617710100144561.html,中海锦城二期,https://cd.ke.com/xiaoqu/1611062166607/,175,18267.2,高楼层(共14层),2012年建,3室1厅,95.8平米,南,27,3月前发布,
2692,地段好小套三双公园双地铁交通方便,https://cd.ke.com/ershoufang/19120617710100142432.html,顺达苑,https://cd.ke.com/xiaoqu/1611041481684/,118.7,10990.7,高楼层(共7层),2003年建,3室1厅,108平米,东南,21,3月前发布,
2693,中铁骑士公馆3室2厅南,https://cd.ke.com/ershoufang/19120617710100138327.html,中铁骑士公馆,https://cd.ke.com/xiaoqu/3011056149451/,185,20512.3,高楼层(共18层),2013年建,3室2厅,90.19平米,南,28,3月前发布,
2694,武侯区玉林品上套一有装修,https://cd.ke.com/ershoufang/19120617710100135937.html,玉林品上,https://cd.ke.com/xiaoqu/1611041514572/,90,13535.9,低楼层(共27层),2007年建,1室1厅,66.49,北,1,3月前发布,
2695,武侯庭园，中式装修套五，每个房间带露台,https://cd.ke.com/ershoufang/19120617710100134338.html,武侯庭园,https://cd.ke.com/xiaoqu/168056117145744/,800,32719.8,高楼层(共4层),2001年建,5室2厅,244.5平米,东南南,4,3月前发布,
2696,武侯玉林区电梯套二。简单装修。,https://cd.ke.com/ershoufang/19120617710100133969.html,都市金岸,https://cd.ke.com/xiaoqu/1611043065547/,77,16681.1,低楼层(共18层),2005年建,2室1厅,46.16,东,40,3月前发布,
2697,房子户型方正，采光不错，可以拎包入住,https://cd.ke.com/ershoufang/19120617710100131984.html,玉林南路13号,https://cd.ke.com/xiaoqu/1611043050815/,125,15151.5,低楼层(共7层),2000年建,2室1厅,82.5平米,南北,5,3月前发布,
2698,美丽星小区，标准地下车库，位置好找，看房方便！,https://cd.ke.com/ershoufang/19120617710100122467.html,美丽星,https://cd.ke.com/xiaoqu/1611041455286/,11,3142.9,地下室(共层)1室0厅,,1室0厅,35,北,0,3月前发布,
2699,带阳台，楼层不错，视野不错，采光好。,https://cd.ke.com/ershoufang/19120617710100120744.html,时代丽都美语,https://cd.ke.com/xiaoqu/1611041466827/,280,16482.2,中楼层(共11层),2005年建,4室2厅,169.88平米,东南,18,3月前发布,
2700,7号线龙爪堰地铁口电梯套二，高楼层户型方正,https://cd.ke.com/ershoufang/19120617710100118259.html,金林俊景,https://cd.ke.com/xiaoqu/1611041439378/,132,16875.5,中楼层(共15层),2009年建,2室1厅,78.22平米,东,8,3月前发布,
2701,玉林品上-2楼标准车位电梯旁好停车,https://cd.ke.com/ershoufang/19120617710100117549.html,玉林品上,https://cd.ke.com/xiaoqu/1611041514572/,13,3475.9,地下室(共层)1室0厅,,1室0厅,37.4,东,0,3月前发布,
2702,会所金澜苑3室1厅西北,https://cd.ke.com/ershoufang/19120617710100115371.html,会所金澜苑,https://cd.ke.com/xiaoqu/1614963330789870/,188,21123.6,中楼层(共17层),2016年建,3室1厅,89平米,西北,22,3月前发布,
2703,香月楠岸把边户型明厨明卫精装修,https://cd.ke.com/ershoufang/19120617710100115444.html,香月楠岸,https://cd.ke.com/xiaoqu/1611041497223/,158,17483.7,高楼层(共21层),2009年建,2室1厅,90.37平米,西,34,3月前发布,
2704,泰基南棠2室1厅东南,https://cd.ke.com/ershoufang/19120617710100115040.html,泰基南棠,https://cd.ke.com/xiaoqu/1611041482788/,180,20461.5,低楼层(共16层),2011年建,2室1厅,87.97平米,东南,2,3月前发布,
2705,神仙树维多利亚精装套二出售户型通透采光好,https://cd.ke.com/ershoufang/19120617710100113652.html,新里维多利亚公寓,https://cd.ke.com/xiaoqu/1611043078432/,173,18596.2,中楼层(共13层),2005年建,2室1厅,93.03平米,南,15,3月前发布,
2706,七十年产权住宅，户型方正采光好，电梯房,https://cd.ke.com/ershoufang/19120617710100110677.html,新时空公寓,https://cd.ke.com/xiaoqu/3011052213568/,68,16545,中楼层(共10层),2002年建,1室0厅,41.1,南,2,3月前发布,
2707,保利花园中庭套二朝南有装修客厅带阳台位置好,https://cd.ke.com/ershoufang/19120617710100108979.html,保利花园一期,https://cd.ke.com/xiaoqu/3011056076924/,185,23778.9,低楼层(共16层),2011年建,2室2厅,77.8平米,南,4,3月前发布,
2708,棕南公寓商品房，蛙式套四双卫，安静不临街，宜居,https://cd.ke.com/ershoufang/19120517710100234437.html,棕南公寓,https://cd.ke.com/xiaoqu/3011053761737/,281,17134.1,低楼层(共8层),2000年建,4室2厅,164平米,东南,28,3月前发布,
2709,平层套三双卫，动静分区，顶楼带花园,https://cd.ke.com/ershoufang/19120517710100234146.html,巴黎阳光,https://cd.ke.com/xiaoqu/1611041436695/,208,16775.5,高楼层(共7层),2003年建,3室2厅,123.99平米,东南,32,3月前发布,
2710,珑熙郡万达旁小套三带大平台,https://cd.ke.com/ershoufang/19120517710100233970.html,珑熙郡,https://cd.ke.com/xiaoqu/1611064002823/,170,22889.5,低楼层(共17层),2017年建,3室2厅,74.27平米,东南,12,3月前发布,
2711,武侯区区政府单位房，没有公摊！,https://cd.ke.com/ershoufang/19120517710100233446.html,高升桥北街6号,https://cd.ke.com/xiaoqu/1611044817481/,122,15330.5,高楼层(共7层),2000年建,2室1厅,79.58平米,东北,1,3月前发布,
2712,高新紫荆套三方正户型采光好,https://cd.ke.com/ershoufang/19120517710100229246.html,四季家园,https://cd.ke.com/xiaoqu/1611041615109/,158,14636.4,中楼层(共7层),2000年建,3室1厅,107.95平米,北,51,3月前发布,
237,潮音小区2室1厅南,https://cd.ke.com/ershoufang/20030717710100192459.html,潮音小区,https://cd.ke.com/xiaoqu/1611062708730/,69.5,9844.2,高楼层(共6层),2001年建,2室1厅,70.6,南,0,6天前发布,
325,西武家园标准套二居家装修,https://cd.ke.com/ershoufang/20030517710100186114.html,西武家园,https://cd.ke.com/xiaoqu/1615440900272919/,93,12037.3,低楼层(共6层),2006年建,2室1厅,77.26,东南,0,8天前发布,
2715,维多利亚车位房东诚心卖,https://cd.ke.com/ershoufang/19120517710100219938.html,新里维多利亚公寓,https://cd.ke.com/xiaoqu/1611043078432/,15,5478.5,地下室(共1层),2005年建,1室0厅,27.38,东,0,3月前发布,
2716,内双楠单位房精装套四双卫居家装修房源,https://cd.ke.com/ershoufang/19120517710100219819.html,南村公寓,https://cd.ke.com/xiaoqu/1611041447789/,179,11837.8,中楼层(共7层),2003年建,4室2厅,151.21平米,南,26,3月前发布,
2717,西派城旁优质套二高楼层精装修采光保养好,https://cd.ke.com/ershoufang/19120517710100213490.html,七里晓月,https://cd.ke.com/xiaoqu/3011056106075/,149,16535.3,高楼层(共13层),2014年建,2室1厅,90.11平米,北,13,3月前发布,
2718,博派精装套三明初明卫户型方正生或方便,https://cd.ke.com/ershoufang/19120517710100209723.html,晋源彩庭博派,https://cd.ke.com/xiaoqu/3011053710982/,147,15720.2,中楼层(共17层),2012年建,3室1厅,93.51平米,北,40,3月前发布,
2719,双楠伊藤旁汇景樱桃季标间小区人车分流,https://cd.ke.com/ershoufang/19120517710100209615.html,汇景樱桃季,https://cd.ke.com/xiaoqu/1611041503970/,65,16250,低楼层(共9层),2005年建,1室0厅,40,东南,0,3月前发布,
2720,一环边，二环内，浣花溪公园旁，精装套三,https://cd.ke.com/ershoufang/19120517710100176720.html,百花福园(百花正街),https://cd.ke.com/xiaoqu/1611042749351/,115,11989.2,中楼层(共7层),2000年建,3室1厅,95.92平米,南,3,3月前发布,
2721,会所花园经典跃层套二精装环境优雅,https://cd.ke.com/ershoufang/19120517710100171435.html,会所花园,https://cd.ke.com/xiaoqu/1611041504254/,115,12901.1,高楼层(共12层),2002年建,2室2厅,89.14平米,东南,130,3月前发布,
2722,上锦雅筑1室1厅东,https://cd.ke.com/ershoufang/19120517710100169120.html,上锦雅筑,https://cd.ke.com/xiaoqu/1611041465350/,100,18168.6,高楼层(共17层),2006年建,1室1厅,55.04,东,5,3月前发布,
2723,银泰香樟林2014年新小区电梯套二带花园,https://cd.ke.com/ershoufang/19120517710100167652.html,银泰香樟林,https://cd.ke.com/xiaoqu/3011053554034/,198,24883.8,低楼层(共17层),2014年建,2室1厅,79.57平米,西南,16,3月前发布,
2724,2.5环地铁口独栋别墅带花园车库单价1.8万左右,https://cd.ke.com/ershoufang/19120517710100164243.html,中央花园城市别墅,https://cd.ke.com/xiaoqu/1611100154590/,799,18452.7,低楼层(共3层)6室3厅,,6室3厅,433平米,东南,24,3月前发布,
2725,小区配套齐全品质开发商物业好套二有装修,https://cd.ke.com/ershoufang/19120517710100162723.html,绿地圣路易名邸二期,https://cd.ke.com/xiaoqu/3011056099924/,158,21987.2,高楼层(共12层),2013年建,2室1厅,71.86平米,西,1,3月前发布,
2726,白兰地新上大套二业主诚心出售可拎包入住,https://cd.ke.com/ershoufang/19120517710100154292.html,白兰地,https://cd.ke.com/xiaoqu/1611041574704/,158,18603.6,低楼层(共19层),2008年建,2室2厅,84.93平米,南,5,3月前发布,
2727,五大花园，临河，中间楼层，一梯两户,https://cd.ke.com/ershoufang/19120517710100153280.html,中央花园二期,https://cd.ke.com/xiaoqu/1611041477479/,180,10968.9,中楼层(共7层),1998年建,4室1厅,164.1平米,西南,4,3月前发布,
2728,西南2.5环清水河畔中庭套五,https://cd.ke.com/ershoufang/19120517710100152473.html,中央花园一期三组团,https://cd.ke.com/xiaoqu/1611949593604639/,150,9157.5,中楼层(共8层)5室2厅,,5室2厅,163.8平米,南,5,3月前发布,
2729,一环边单位房交通生活配套齐全中间楼层,https://cd.ke.com/ershoufang/19120517710100149060.html,高升桥南街7号,https://cd.ke.com/xiaoqu/1611041838908/,90,15311.3,中楼层(共7层),2000年建,2室1厅,58.78,东南南,2,3月前发布,
2730,二期大户型套四出售，低楼层，户型方正,https://cd.ke.com/ershoufang/19120517710100147353.html,中央花园二期,https://cd.ke.com/xiaoqu/1611041477479/,170,9392.3,中楼层(共7层),1998年建,4室1厅,181平米,西南,3,3月前发布,
