,房屋名称,房屋链接,房屋位置,房屋位置链接,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
1234,塔子山地铁口全新小区清水套三朝中庭安静不临街,https://cd.ke.com/ershoufang/20010517710100183314.html,中房优山PLUS,https://cd.ke.com/xiaoqu/1611706020408995/,低楼层(共31层),2018年建,3室2厅,97.26平米,西南,221,2月前发布
1235,比华利国际城二期套三有入户花园客厅带阳台,https://cd.ke.com/ershoufang/20010517710100183093.html,比华利国际城二期,https://cd.ke.com/xiaoqu/3011053557417/,中楼层(共26层),2011年建,3室2厅,85.19平米,东南,12,2月前发布
1236,中房优山套三双卫清水房中间楼层,https://cd.ke.com/ershoufang/20010517710100179190.html,中房优山PLUS,https://cd.ke.com/xiaoqu/1611706020408995/,中楼层(共32层)3室2厅,95.74平米,东南,,,0,2月前发布
1237,龙湖晶蓝半岛套三双卫双阳台客厅对中庭朝东南,https://cd.ke.com/ershoufang/20010517710100175044.html,晶蓝半岛二期,https://cd.ke.com/xiaoqu/1611041544330/,中楼层(共26层),2008年建,3室1厅,123.88平米,西北,0,2月前发布
1238,居家装修客厅带阳台套二高楼层,https://cd.ke.com/ershoufang/20010517710100171713.html,锦江城市花园一期,https://cd.ke.com/xiaoqu/1611041539854/,高楼层(共34层),2009年建,2室1厅,80.13平米,东南,3,2月前发布
1239,户型方正，东南朝向，生活便捷。套三户型,https://cd.ke.com/ershoufang/20010517710100169471.html,合能锦城,https://cd.ke.com/xiaoqu/1611063766797/,高楼层(共32层),2015年建,3室2厅,82.35平米,西南,0,2月前发布
1240,财富A座标准套一，生活配套齐全，优质房源！,https://cd.ke.com/ershoufang/20010517710100158943.html,财富中心,https://cd.ke.com/xiaoqu/3011054635711/,低楼层(共30层),2005年建,1室1厅,47.53平米,南,9,2月前发布
1241,天涯石画片老式套三欢迎品鉴,https://cd.ke.com/ershoufang/20010517710100158771.html,书院西街62号,https://cd.ke.com/xiaoqu/1613561859943779/,高楼层(共6层),1984年建,3室1厅,70.2平米,东,9,2月前发布
1242,俊发星雅俊园1室1厅西北,https://cd.ke.com/ershoufang/20010517710100157664.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,中楼层(共37层),2015年建,1室1厅,35.91平米,西北,0,2月前发布
1243,莲花逸都套三出售，对中庭，低楼层,https://cd.ke.com/ershoufang/20010517710100154990.html,莲花逸都,https://cd.ke.com/xiaoqu/1611041521442/,低楼层(共34层),2009年建,3室2厅,114.42平米,南,9,2月前发布
1244,7号线琉璃场，中楼层，多层套三，采光好,https://cd.ke.com/ershoufang/20010517710100149242.html,金象嘉园,https://cd.ke.com/xiaoqu/3011053088059/,中楼层(共6层),2003年建,3室1厅,82.84平米,北,6,2月前发布
1245,阳光新业中心2室1厅东南,https://cd.ke.com/ershoufang/20010517710100148629.html,阳光新业中心,https://cd.ke.com/xiaoqu/1611063242484/,高楼层(共45层)2室1厅,85.5平米,东南,,,3,2月前发布
1246,雅郡顶跃带花园位置安静适宜居住,https://cd.ke.com/ershoufang/20010517710100143422.html,城东雅郡,https://cd.ke.com/xiaoqu/1611057880741/,高楼层(共6层),2005年建,5室2厅,204.61平米,南,5,2月前发布
1247,成都市锦江区一环路牛王庙，套三在售，有装修,https://cd.ke.com/ershoufang/20010517710100141417.html,晶蓝半岛二期,https://cd.ke.com/xiaoqu/1611041544330/,中楼层(共24层),2008年建,3室2厅,134.34平米,东南,11,2月前发布
1248,蓝谷地一二期大套四一梯两户户型通透,https://cd.ke.com/ershoufang/20010517710100139815.html,蓝谷地一二期,https://cd.ke.com/xiaoqu/1611057996834/,低楼层(共11层),2006年建,4室2厅,156.01平米,南,1,2月前发布
1249,橡树林旁摩玛城朝南自住装修标准套二,https://cd.ke.com/ershoufang/20010517710100138212.html,摩玛城,https://cd.ke.com/xiaoqu/1611041551659/,高楼层(共34层),2011年建,2室2厅,79.13平米,南,0,2月前发布
1250,太古里旁朗御一室一厅有装修保养好,https://cd.ke.com/ershoufang/20010517710100138161.html,朗御,https://cd.ke.com/xiaoqu/1611060720805/,中楼层(共51层),2012年建,1室1厅,88.95平米,东,11,2月前发布
1251,万科城市花园精选优质套三，套三双卫,https://cd.ke.com/ershoufang/20010517710100131942.html,万科城市花园,https://cd.ke.com/xiaoqu/1611057879617/,中楼层(共4层),2007年建,3室1厅,114.43平米,南,7,2月前发布
1252,塔子山清水洋房通透户型南北通透无按揭无抵押过户方便,https://cd.ke.com/ershoufang/20010517710100129829.html,塔子山壹号,https://cd.ke.com/xiaoqu/1611058895651/,低楼层(共6层),2015年建,4室1厅,144.72平米,南北,8,2月前发布
1253,环球汇蔚然1室0厅东南,https://cd.ke.com/ershoufang/20010517710100128691.html,环球汇蔚然,https://cd.ke.com/xiaoqu/1620025408694359/,中楼层(共35层),2019年建,1室0厅,34平米,东南,0,2月前发布
1254,锦江区二环内优质套三安静不临街,https://cd.ke.com/ershoufang/20010517710100128163.html,望江橡树林一期,https://cd.ke.com/xiaoqu/1611041736706/,中楼层(共34层),2009年建,3室2厅,99.19平米,南北,25,2月前发布
1255,比华利国际城一期2室2厅东南,https://cd.ke.com/ershoufang/20010517710100125447.html,比华利国际城一期,https://cd.ke.com/xiaoqu/3011053484408/,高楼层(共26层),2008年建,2室2厅,89.72平米,东南,6,2月前发布
1256,朝阳名宅一楼车库可做底商,https://cd.ke.com/ershoufang/20010517710100123729.html,朝阳名宅,https://cd.ke.com/xiaoqu/1611041598814/,低楼层(共1层)1室0厅,31.5平米,西南,,,2,2月前发布
1257,绿地一期，正对中庭，装修套三，户型方正,https://cd.ke.com/ershoufang/20010517710100123697.html,绿地468公馆一期,https://cd.ke.com/xiaoqu/1611061071609/,高楼层(共25层),2015年建,3室1厅,88.39平米,东北,12,2月前发布
1258,鑫苑名家一期精装标间诚心出售,https://cd.ke.com/ershoufang/20010517710100120418.html,鑫苑名家一期,https://cd.ke.com/xiaoqu/1611043165264/,高楼层(共35层),2011年建,1室1厅,40.68平米,东南,2,2月前发布
1259,静居寺有房出售，通透户型，采光好，视野开阔,https://cd.ke.com/ershoufang/20010517710100117364.html,东润风景A区,https://cd.ke.com/xiaoqu/1611041510338/,中楼层(共7层),1999年建,3室1厅,88.89平米,南,26,2月前发布
1260,该房屋户型方正，布局合理无浪费，采光视野无遮挡,https://cd.ke.com/ershoufang/20010517710100110667.html,翡翠城四期,https://cd.ke.com/xiaoqu/1611043130056/,高楼层(共30层),2009年建,2室1厅,89.1平米,西北,8,2月前发布
1261,俊发星雅俊园1室1厅西北,https://cd.ke.com/ershoufang/20010517710100105018.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,低楼层(共20层),2015年建,1室1厅,36平米,西北,0,2月前发布
1262,锦江区琉璃厂锦绣阳光套二带露台,https://cd.ke.com/ershoufang/20010517710100101128.html,锦绣阳光(锦江),https://cd.ke.com/xiaoqu/3011052687193/,低楼层(共6层),2005年建,2室2厅,90.17平米,东南,6,2月前发布
1263,俊发星雅俊园1室1厅东东南,https://cd.ke.com/ershoufang/20010517710100100634.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,高楼层(共37层),2015年建,1室1厅,40平米,东东南,0,2月前发布
1264,居家装修套二，安静不吵，户型方正，高楼层采光很好,https://cd.ke.com/ershoufang/20010417710100203395.html,锦江城市花园二期,https://cd.ke.com/xiaoqu/1611041538906/,中楼层(共34层),2010年建,2室1厅,47.1平米,东南,12,2月前发布
1265,尖东旺座二期标间精装紧挨地铁口,https://cd.ke.com/ershoufang/20010417710100203227.html,尖东旺座二期,https://cd.ke.com/xiaoqu/1611041550511/,中楼层(共15层),2004年建,1室1厅,42.47平米,南,1,2月前发布
1266,此房满2年，一楼套二带入户花园，前后花园,https://cd.ke.com/ershoufang/20010417710100201546.html,城东雅郡,https://cd.ke.com/xiaoqu/1611057880741/,低楼层(共6层),2005年建,2室2厅,86.77平米,东南,1,2月前发布
1267,锦蓉佳苑套二户型视野好采光好带入户还有阳台,https://cd.ke.com/ershoufang/20010417710100201494.html,锦蓉佳苑,https://cd.ke.com/xiaoqu/1611047607016/,高楼层(共32层),2014年建,2室2厅,84.79平米,东南,2,2月前发布
1268,精装套三业主诚心出售中式居家装修,https://cd.ke.com/ershoufang/20010417710100201025.html,绿地468公馆一期,https://cd.ke.com/xiaoqu/1611061071609/,低楼层(共29层),2015年建,3室1厅,88.94平米,东南,1,2月前发布
1269,安静的两居室，客厅带有阳台的，自住装修的,https://cd.ke.com/ershoufang/20010417710100195620.html,摩玛城,https://cd.ke.com/xiaoqu/1611041551659/,低楼层(共34层),2011年建,2室1厅,86平米,南北,2,2月前发布
1270,清爽明亮，空中花园，带双阳台。,https://cd.ke.com/ershoufang/20010417710100184766.html,融创四海逸家,https://cd.ke.com/xiaoqu/1611100689584/,高楼层(共40层),2015年建,4室1厅,87.13平米,南,46,2月前发布
1271,卓锦城五期2室1厅东南,https://cd.ke.com/ershoufang/20010417710100182227.html,卓锦城五期,https://cd.ke.com/xiaoqu/1611047075758/,高楼层(共33层),2012年建,2室1厅,85.28平米,东南,2,2月前发布
1272,四海逸家套四三卫清水房子，对中庭。,https://cd.ke.com/ershoufang/20010417710100181963.html,融创四海逸家,https://cd.ke.com/xiaoqu/1611100689584/,中楼层(共40层),2015年建,4室1厅,97平米,东北,6,2月前发布
1273,带有入户花园，南北两面采光，满两年,https://cd.ke.com/ershoufang/20010417710100179446.html,翡翠城一期,https://cd.ke.com/xiaoqu/1611042527332/,中楼层(共5层),2004年建,3室1厅,136.31平米,北,2,2月前发布
1274,华宇广场5.2米层高配套齐全,https://cd.ke.com/ershoufang/20010417710100175419.html,华宇广场,https://cd.ke.com/xiaoqu/1611062702646/,低楼层(共18层),2018年建,1室1厅,77平米,东南南,1,2月前发布
1275,翡翠城三期洋房套三婚房装修,https://cd.ke.com/ershoufang/20010417710100174166.html,翡翠城三期,https://cd.ke.com/xiaoqu/1611047618273/,中楼层(共6层),2008年建,3室2厅,138.11平米,南,21,2月前发布
1276,天誉花园1室1厅东南西,https://cd.ke.com/ershoufang/20010417710100172134.html,天誉花园,https://cd.ke.com/xiaoqu/1611061049144/,中楼层(共26层),2016年建,1室1厅,46.9平米,东南西,1,2月前发布
1277,四海逸家负一楼标准车位产权清晰,https://cd.ke.com/ershoufang/20010417710100167510.html,四海逸家二期,https://cd.ke.com/xiaoqu/1611043076880/,地下室(共层)1室0厅,28.91平米,东,,,0,2月前发布
1278,龙王庙套一户型，总价低，采光好,https://cd.ke.com/ershoufang/20010417710100159341.html,三圣街21号,https://cd.ke.com/xiaoqu/1610747524166100/,高楼层(共6层)1室1厅,35.09平米,南,,,4,2月前发布
1279,东洪广厦套二诚心出售！！！！！,https://cd.ke.com/ershoufang/20010417710100157698.html,东洪广厦,https://cd.ke.com/xiaoqu/1611047641103/,中楼层(共32层),2013年建,2室1厅,75.15平米,东南,15,2月前发布
1280,海桐小区优质套二，配套齐全，生活便利,https://cd.ke.com/ershoufang/20010417710100158929.html,海桐二期,https://cd.ke.com/xiaoqu/3011053348771/,低楼层(共11层),2010年建,2室2厅,77.4平米,东南,2,2月前发布
1281,错层套三户型方正，采光好，户型通透,https://cd.ke.com/ershoufang/20010417710100158664.html,南府锦,https://cd.ke.com/xiaoqu/1611041552349/,中楼层(共18层),2004年建,3室2厅,117.61平米,东南,17,2月前发布
1282,俊发星雅俊园1室1厅东南,https://cd.ke.com/ershoufang/20010417710100157462.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,低楼层(共37层),2015年建,1室1厅,38.17平米,东南,0,2月前发布
1283,此房对小区中庭位置安静装修保养很好。,https://cd.ke.com/ershoufang/20010417710100157189.html,比华利国际城三期,https://cd.ke.com/xiaoqu/3011053478981/,地下室(共1层),2014年建,1室0厅,24.5平米,东,0,2月前发布
1284,美林湾车位出售，地面产权车位。,https://cd.ke.com/ershoufang/20010417710100157031.html,华都美林湾,https://cd.ke.com/xiaoqu/1611043094092/,地下室(共层)厅室未知,38.35平米,东,,,0,2月前发布
1285,大田坎街91号此房采光好出行方便套二户型,https://cd.ke.com/ershoufang/20010417710100153983.html,大田坎街91号,https://cd.ke.com/xiaoqu/1611042022017/,高楼层(共7层),1993年建,2室2厅,63.21平米,南北,4,2月前发布
1286,卓锦城四期套二居家装修满五唯一，对中庭,https://cd.ke.com/ershoufang/20010417710100150823.html,卓锦城四期,https://cd.ke.com/xiaoqu/1611047075462/,低楼层(共32层),2010年建,2室2厅,89.35平米,北,38,2月前发布
1287,俊发星雅俊园1室1厅东南,https://cd.ke.com/ershoufang/20010417710100139274.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,高楼层(共37层),2015年建,1室1厅,39.4平米,东南,0,2月前发布
1288,三圣乡星雅俊园平层房子，诚心出售,https://cd.ke.com/ershoufang/20010417710100139393.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,低楼层(共37层),2015年建,1室0厅,41平米,东北,0,2月前发布
1289,星河名都1室0厅西,https://cd.ke.com/ershoufang/20010417710100136958.html,星河名都,https://cd.ke.com/xiaoqu/1611061165010/,低楼层(共1层)1室0厅,14.01平米,西,,,0,2月前发布
1290,翡翠城五期3室2厅西南,https://cd.ke.com/ershoufang/20010417710100136137.html,翡翠城五期,https://cd.ke.com/xiaoqu/1611043088693/,高楼层(共32层),2011年建,3室2厅,90.33平米,西南,15,2月前发布
1291,此房装修房，精装套二，竖厅户型，房东诚心卖,https://cd.ke.com/ershoufang/20010417710100135949.html,绿地468公馆三期,https://cd.ke.com/xiaoqu/167305930748357/,低楼层(共33层),2015年建,2室1厅,77.08平米,西北,10,2月前发布
1292,都会风尚精装修套二住家不临街拎包入住,https://cd.ke.com/ershoufang/20010417710100135182.html,都会风尚,https://cd.ke.com/xiaoqu/1611041510720/,低楼层(共32层),2009年建,2室1厅,89.1平米,西北,18,2月前发布
1293,朝阳名宅2室2厅东南,https://cd.ke.com/ershoufang/20010417710100134614.html,朝阳名宅,https://cd.ke.com/xiaoqu/1611041598814/,中楼层(共18层),2003年建,2室2厅,99.29平米,东南,26,2月前发布
1294,华宇优质房屋出售，水电气三通。,https://cd.ke.com/ershoufang/20010417710100132451.html,华宇广场,https://cd.ke.com/xiaoqu/1611062702646/,低楼层(共18层),2018年建,1室1厅,49平米,东南东北,0,2月前发布
1295,四海逸家三期，负三楼标准车位，位置很好诚心出售,https://cd.ke.com/ershoufang/20010417710100132056.html,融创四海逸家,https://cd.ke.com/xiaoqu/1611100689584/,地下室(共层)1室0厅,33.68平米,东,,,1,2月前发布
1296,永兴佳苑70年住宅正东采光好,https://cd.ke.com/ershoufang/20010417710100130968.html,永兴佳苑,https://cd.ke.com/xiaoqu/3011053941967/,中楼层(共26层),2016年建,2室1厅,48平米,东南,4,2月前发布
1297,南三环内侧锦江区凯丽香江精装套三朝东对中庭带家具,https://cd.ke.com/ershoufang/20010417710100128157.html,蓝光凯丽香江,https://cd.ke.com/xiaoqu/1611041618870/,中楼层(共42层),2009年建,3室1厅,127.42平米,东,3,2月前发布
1298,蓉上坊二期套三住家装修看房方便,https://cd.ke.com/ershoufang/20010417710100123762.html,蓉上坊二期,https://cd.ke.com/xiaoqu/1611041538774/,高楼层(共33层),2010年建,3室2厅,130.55平米,南,2,2月前发布
1299,蓝润V客东都二期1室1厅东南,https://cd.ke.com/ershoufang/20010417710100122835.html,蓝润V客东都二期,https://cd.ke.com/xiaoqu/1620027206841027/,中楼层(共35层),2017年建,1室1厅,23.48平米,东南,0,2月前发布
1300,卓锦城五期，标准大车位，产权清晰，交易快捷。,https://cd.ke.com/ershoufang/20010417710100119739.html,卓锦城五期,https://cd.ke.com/xiaoqu/1611047075758/,地下室(共层)1室0厅,30平米,东南,,,0,2月前发布
1301,俊发星雅俊园1室0厅东南,https://cd.ke.com/ershoufang/20010417710100119669.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,中楼层(共37层),2015年建,1室0厅,55.91平米,东南,1,2月前发布
1302,东安北路6号满两年出行方便,https://cd.ke.com/ershoufang/20010417710100118851.html,东安北路6号,https://cd.ke.com/xiaoqu/3011053697178/,高楼层(共7层),1995年建,3室1厅,97.3平米,东南,41,2月前发布
1303,离地铁近精装套二房东诚心出售看房方便,https://cd.ke.com/ershoufang/20010417710100113252.html,万科金色城市二期,https://cd.ke.com/xiaoqu/1610501596655214/,低楼层(共29层),2017年建,2室2厅,66.84平米,东南,156,2月前发布
